Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
mode,0.0,0.6449730596521527,0.4086487570502586,0.21370635295050763,0.16441685099856193,0.6411349924527067,0.0,0.0,0.6615668139130978,0.21855784730766875,1.2781297534111018,0.42250865893371803,0.0,0.1346015216720228,0.22881567481209364,0.6214072338337187,0.589868447957939,0.6398817734482967,0.07270387982716521,0.8083228292671256,0.12109515221356534,0.26941811238417374,0.32420544055502953,0.013425619669989258,0.614860956972128,0.0,0.43759074478892507,0.0,0.2063627983758634,0.15147817870670377,0.013425619669989258,0.013425619669989258,0.013425619669989258,0.2829764826607718,0.5201994682471618,0.28373062437759455,0.15147817870670377,0.0,0.027406151615533447,0.0,0.0,0.013425619669989258,1.06997677837827,0.3924644732012057
phase,0.0,0.5010922405772152,0.19875867517235174,0.15648998695304533,0.020557087431106458,0.3396703535438592,0.0,0.0,0.44066233926982334,0.2912453863720896,0.42250865893371803,0.8185324656572722,0.0,0.15648998695304533,0.28166735791031183,0.3522951852986649,0.4943604780862292,0.38577811117443456,0.10308859337232354,0.4697957044697389,0.15046099249298944,0.16276179664996226,0.1832527367763869,0.006604099490568893,0.23263149522002968,0.0,0.27595319400502627,0.0,0.2367475119210217,0.013450293109960876,0.006604099490568893,0.006604099490568893,0.006604099490568893,0.3134833017604123,0.3380103619790935,0.10962367499317575,0.013450293109960876,0.0,0.013450293109960876,0.0,0.0,0.006604099490568893,0.6970228881944338,0.34340382765523314
phaseMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quality,0.0,0.2983400328102921,0.11708020611698725,0.10580304938640497,0.14564854761363527,0.2636192027612173,0.0,0.0,0.18587506686428262,0.24311124270773815,0.1346015216720228,0.15648998695304533,0.0,0.5500569563964233,0.14564854761363527,0.2450813085002821,0.25285516311773454,0.314016834470594,0.18094643682091655,0.26556199006995335,0.23598576737733712,0.02283106840434654,0.03884925460670818,0.13906079845474068,0.379611420683581,0.0,0.05079938352917365,0.0,0.0279452059378113,0.1422967667793052,0.13906079845474068,0.13906079845474068,0.13906079845474068,0.0640186465450695,0.24401900605586813,0.027945205937811274,0.1422967667793052,0.0,0.008637848230606704,0.0,0.0,0.13906079845474068,0.5067352576114265,0.2570280517355042
quantity,0.0,0.24688735995078548,0.09334058311764033,0.23598576737733717,0.14337456664039488,0.24837582802600627,0.0,0.0,0.24083726173449826,0.21017324524843523,0.22881567481209364,0.28166735791031183,0.0,0.14564854761363527,0.4141240568744844,0.1900589918554066,0.2678074560268525,0.1276863032392785,0.17747023626315095,0.16882161225598197,0.009715648091696422,0.0168020739442913,0.15567537079736735,0.003127898932802617,0.32748065930449155,0.0,0.1613650411618867,0.0,0.2219941546326731,0.006363867257366318,0.003127898932802617,0.003127898932802617,0.003127898932802617,0.2118641511054721,0.22498193588715937,0.09078778921535076,0.006363867257366318,0.0,0.006363867257366318,0.0,0.0,0.003127898932802617,0.4141240568744846,0.3111291548118491
relator,0.0,0.7181062121566477,0.3384352834152051,0.18596763851430365,0.17944030205569428,0.6275357514923033,0.0,0.0,1.0930564696067826,0.20228476225732395,0.6214072338337187,0.3522951852986649,0.0,0.2450813085002821,0.1900589918554066,1.9425794075224116,0.8665859839118406,0.5678625482146648,0.18593325776468178,0.8831797381727857,0.12549991347098538,0.22659168891234482,0.4506268767025522,0.06876890537738987,0.6400404644618438,0.0,0.5030857586543986,0.0,0.4392558663920155,0.14714826113646629,0.06876890537738987,0.06876890537738987,0.06876890537738987,0.5803948083194491,1.0265881491918007,0.2762704775283841,0.14714826113646629,0.0,0.10210280595030441,0.0,0.0,0.06876890537738987,1.4744962397796004,0.5674668452490096
role,0.0,0.7753739947584226,0.3594304132463272,0.1914582034389305,0.18721415667314684,0.7175065430793622,0.0,0.0,1.2051710169413012,0.32194845233595915,0.589868447957939,0.4943604780862292,0.0,0.25285516311773454,0.2678074560268525,0.8665859839118406,1.9649810102313412,0.5124231151021271,0.1650131616886148,0.8622596420967186,0.19294697136607664,0.36959649293607777,0.5327016826891202,0.03149730480868085,0.5657395130927286,0.0,0.6090612118777251,0.0,0.46165746910094496,0.06483120538159506,0.03149730480868085,0.03149730480868085,0.03149730480868085,0.6473749045729011,0.6906332487115403,0.2553503814523167,0.06483120538159506,0.0,0.10987666056775691,0.0,0.0,0.03149730480868085,1.6268629388435198,0.5849825728511565
roleMixin,0.0,0.6060561221245757,0.21099950160041436,0.074477081773892,0.11133479874663639,0.717555403188643,0.0,0.0,0.5589676148161178,0.09518390197839208,0.6398817734482967,0.38577811117443456,0.0,0.314016834470594,0.1276863032392785,0.5678625482146648,0.5124231151021271,1.3545501641470379,0.17659066350075853,0.6417240850773845,0.20505412924100963,0.19294216799340075,0.26233197076509485,0.139060798454741,0.6018519112924919,0.0,0.24337327712026408,0.0,0.18153770469887712,0.23379165870645896,0.139060798454741,0.139060798454741,0.139060798454741,0.2884187323064259,0.5028007006774906,0.12186450142123845,0.23379165870645896,0.0,0.03399730264124659,0.0,0.0,0.139060798454741,1.1463971891142062,0.39141721012417674
situation,0.0,0.23963139658108817,0.04245947990153612,0.04974007140359421,0.08833523608397499,0.5385569462609419,0.0,0.0,0.17437505672880127,0.027682562761507684,0.07270387982716521,0.10308859337232354,0.0,0.18094643682091655,0.17747023626315095,0.18593325776468178,0.1650131616886148,0.17659066350075853,0.5818786450459386,0.2071706373641064,0.045013537298978404,0.029102878101263427,0.3667516577538184,0.07938759517710238,0.3291196293333405,0.0,0.0649264494545965,0.0,0.1030885933723235,0.083781235665119,0.07938759517710238,0.07938759517710238,0.07938759517710238,0.13916203397958113,0.16102974464539815,0.16276179664996218,0.083781235665119,0.0,0.010997739978585136,0.0,0.0,0.07938759517710238,0.5385569462609419,0.16642321032153834
subkind,0.0,0.9325515351740697,0.3795938112926405,0.3317247060702752,0.1609256266554911,0.91045663953589,0.0,0.0,1.1960513716694179,0.20012159134976293,0.8083228292671256,0.4697957044697389,0.0,0.26556199006995335,0.16882161225598197,0.8831797381727857,0.8622596420967186,0.6417240850773845,0.2071706373641064,2.043411138677486,0.22232258633429508,0.37989789921243244,0.5263047416164581,0.1390607984547409,0.5411747394762376,0.0,0.7139020013245635,0.0,0.29045881111346517,0.1723946990276554,0.1390607984547409,0.1390607984547409,0.1390607984547409,0.6838898071118567,0.7796820669573973,0.2272159640504575,0.1723946990276554,0.0,0.1723946990276554,0.0,0.0,0.1390607984547409,1.6186496697196717,0.4786602767714553
type,0.0,0.24083726173449804,0.10969208761028243,0.013191848649462712,0.009715648091696422,0.24837582802600627,0.0,0.0,0.12778320316381098,0.07771654628426268,0.12109515221356534,0.15046099249298944,0.0,0.23598576737733712,0.009715648091696422,0.12549991347098538,0.19294697136607664,0.20505412924100963,0.045013537298978404,0.22232258633429508,0.3708023580894878,0.1046867405766171,0.11235367201237077,0.0957390996697449,0.1180433423768901,0.0,0.03729301407071635,0.0,0.020557087431106458,0.09785875918452036,0.0957390996697449,0.0957390996697449,0.0957390996697449,0.04611592225699419,0.06476440774893315,0.020557087431106486,0.09785875918452036,0.0,0.006363867257366346,0.0,0.0,0.0957390996697449,0.370802358089488,0.06142194893592663
none_c,0.0,0.23041917965918352,0.04245947990153612,0.02283106840434654,0.0168020739442913,0.519125318260096,0.0,0.0,0.2879886485911489,0.08735576603914644,0.26941811238417374,0.16276179664996226,0.0,0.02283106840434654,0.0168020739442913,0.22659168891234482,0.36959649293607777,0.19294216799340075,0.029102878101263427,0.37989789921243244,0.1046867405766171,0.6848735471085738,0.29930102410361126,0.005401879906042628,0.06492644945459643,0.0,0.14229427545632753,0.0,0.03563795972211624,0.010997739978585136,0.005401879906042628,0.005401879906042628,0.005401879906042628,0.17982438321171354,0.14355175586961638,0.03563795972211624,0.010997739978585136,0.0,0.010997739978585136,0.0,0.0,0.005401879906042628,0.5982301495385807,0.13237708310480384
other_c,0.0,0.44731507987865304,0.14996120689208153,0.12116273460646367,0.028551533869521445,0.6335858497085906,0.0,0.0,0.5716970396589949,0.049593818227688685,0.32420544055502953,0.1832527367763869,0.0,0.03884925460670818,0.15567537079736735,0.4506268767025522,0.5327016826891202,0.26233197076509485,0.3667516577538184,0.5263047416164581,0.11235367201237077,0.29930102410361126,1.0821955300387673,0.00915689339285844,0.3756050348147969,0.0,0.3000765056898192,0.0,0.3073247638675573,0.018664671414338807,0.00915689339285844,0.00915689339285844,0.00915689339285844,0.40107351215634207,0.36041116292420977,0.24765156058991858,0.018664671414338807,0.0,0.018664671414338807,0.0,0.0,0.00915689339285844,0.9089087348987808,0.3675271393400262
bringsAbout,0.0,0.139060798454741,0.00785443303741834,0.0042442077425901,0.003127898932802617,0.13906079845474106,0.0,0.0,0.03747236926991339,0.005401879906042573,0.013425619669989258,0.006604099490568893,0.0,0.13906079845474068,0.003127898932802617,0.06876890537738987,0.03149730480868085,0.139060798454741,0.07938759517710238,0.1390607984547409,0.0957390996697449,0.005401879906042628,0.00915689339285844,0.1390607984547411,0.13906079845474112,0.0,0.011936961526895176,0.0,0.006604099490568852,0.1390607984547415,0.1390607984547411,0.1390607984547411,0.1390607984547411,0.01498877136357038,0.06876890537738996,0.006604099490568852,0.1390607984547415,0.0,0.002050099071712941,0.0,0.0,0.1390607984547411,0.139060798454741,0.013425619669989217
characterization,0.0,0.6535471337722266,0.26209329212156696,0.16733284432883572,0.24367852116164218,0.5736843588024996,0.0,0.0,0.6971110823255257,0.21550603747099295,0.614860956972128,0.23263149522002968,0.0,0.379611420683581,0.32748065930449155,0.6400404644618438,0.5657395130927286,0.6018519112924919,0.3291196293333405,0.5411747394762376,0.1180433423768901,0.06492644945459643,0.3756050348147969,0.13906079845474112,1.254000818545891,0.0,0.5152034929819395,0.0,0.29538482200587246,0.2771133574914562,0.13906079845474112,0.13906079845474112,0.13906079845474112,0.34549094536555436,0.7537108204630989,0.29538482200587235,0.2771133574914562,0.0,0.02435434177885812,0.0,0.0,0.13906079845474112,1.0458478435130596,0.598509452479486
comparative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
componentOf,0.0,0.4357744167377387,0.3487366896915602,0.2972979406838254,0.24367852116164224,0.37333837347525384,0.0,0.0,0.816457488880803,0.18561597424132406,0.43759074478892507,0.27595319400502627,0.0,0.05079938352917365,0.1613650411618867,0.5030857586543986,0.6090612118777251,0.24337327712026408,0.0649264494545965,0.7139020013245635,0.03729301407071635,0.14229427545632753,0.3000765056898192,0.011936961526895176,0.5152034929819395,0.0,1.2106791197608946,0.0,0.33870652079086905,0.024354341778858146,0.011936961526895176,0.011936961526895176,0.011936961526895176,0.4698838986008307,0.4022513550763437,0.29538482200587235,0.024354341778858146,0.0,0.14998952056361026,0.0,0.0,0.011936961526895176,0.8725610483730732,0.24795244515629652
creation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
derivation,0.0,0.3157802827597088,0.13908547189471307,0.09681678367540662,0.020557087431106458,0.22485940348387373,0.0,0.0,0.5258992639620088,0.10308859337232351,0.2063627983758634,0.2367475119210217,0.0,0.0279452059378113,0.2219941546326731,0.4392558663920155,0.46165746910094496,0.18153770469887712,0.1030885933723235,0.29045881111346517,0.020557087431106458,0.03563795972211624,0.3073247638675573,0.006604099490568852,0.29538482200587246,0.0,0.33870652079086905,0.0,0.715537563594637,0.013450293109960876,0.006604099490568852,0.006604099490568852,0.006604099490568852,0.550706287346802,0.40488586514447344,0.09043091107338984,0.013450293109960876,0.0,0.08498345524964455,0.0,0.0,0.006604099490568852,0.5940279861317985,0.47055597825460754
externalDependence,0.0,0.1926331308290236,0.08623378879649475,0.008637848230606732,0.006363867257366318,0.23379165870645902,0.0,0.0,0.07741590135077558,0.010997739978585136,0.15147817870670377,0.013450293109960876,0.0,0.1422967667793052,0.006363867257366318,0.14714826113646629,0.06483120538159506,0.23379165870645896,0.083781235665119,0.1723946990276554,0.09785875918452036,0.010997739978585136,0.018664671414338807,0.1390607984547415,0.2771133574914562,0.0,0.024354341778858146,0.0,0.013450293109960876,0.2771133574914558,0.1390607984547415,0.1390607984547415,0.1390607984547415,0.030614800336804082,0.14714826113646637,0.08498345524964458,0.2771133574914558,0.0,0.004169758586488381,0.0,0.0,0.1390607984547415,0.1989254788136141,0.15147817870670377
historicalDependence,0.0,0.139060798454741,0.00785443303741834,0.0042442077425901,0.003127898932802617,0.13906079845474106,0.0,0.0,0.03747236926991339,0.005401879906042573,0.013425619669989258,0.006604099490568893,0.0,0.13906079845474068,0.003127898932802617,0.06876890537738987,0.03149730480868085,0.139060798454741,0.07938759517710238,0.1390607984547409,0.0957390996697449,0.005401879906042628,0.00915689339285844,0.1390607984547411,0.13906079845474112,0.0,0.011936961526895176,0.0,0.006604099490568852,0.1390607984547415,0.1390607984547411,0.1390607984547411,0.1390607984547411,0.01498877136357038,0.06876890537738996,0.006604099490568852,0.1390607984547415,0.0,0.002050099071712941,0.0,0.0,0.1390607984547411,0.139060798454741,0.013425619669989217
instantiation,0.0,0.139060798454741,0.00785443303741834,0.0042442077425901,0.003127898932802617,0.13906079845474106,0.0,0.0,0.03747236926991339,0.005401879906042573,0.013425619669989258,0.006604099490568893,0.0,0.13906079845474068,0.003127898932802617,0.06876890537738987,0.03149730480868085,0.139060798454741,0.07938759517710238,0.1390607984547409,0.0957390996697449,0.005401879906042628,0.00915689339285844,0.1390607984547411,0.13906079845474112,0.0,0.011936961526895176,0.0,0.006604099490568852,0.1390607984547415,0.1390607984547411,0.1390607984547411,0.1390607984547411,0.01498877136357038,0.06876890537738996,0.006604099490568852,0.1390607984547415,0.0,0.002050099071712941,0.0,0.0,0.1390607984547411,0.139060798454741,0.013425619669989217
manifestation,0.0,0.139060798454741,0.00785443303741834,0.0042442077425901,0.003127898932802617,0.13906079845474106,0.0,0.0,0.03747236926991339,0.005401879906042573,0.013425619669989258,0.006604099490568893,0.0,0.13906079845474068,0.003127898932802617,0.06876890537738987,0.03149730480868085,0.139060798454741,0.07938759517710238,0.1390607984547409,0.0957390996697449,0.005401879906042628,0.00915689339285844,0.1390607984547411,0.13906079845474112,0.0,0.011936961526895176,0.0,0.006604099490568852,0.1390607984547415,0.1390607984547411,0.1390607984547411,0.1390607984547411,0.01498877136357038,0.06876890537738996,0.006604099490568852,0.1390607984547415,0.0,0.002050099071712941,0.0,0.0,0.1390607984547411,0.139060798454741,0.013425619669989217
material,0.0,0.4591430778180803,0.19712467645962084,0.1046809957772019,0.16762549971983268,0.48823630723237094,0.0,0.0,0.9896221530377518,0.1095324901343625,0.2829764826607718,0.3134833017604123,0.0,0.0640186465450695,0.2118641511054721,0.5803948083194491,0.6473749045729011,0.2884187323064259,0.13916203397958113,0.6838898071118567,0.04611592225699419,0.17982438321171354,0.40107351215634207,0.01498877136357038,0.34549094536555436,0.0,0.4698838986008307,0.0,0.550706287346802,0.030614800336804082,0.01498877136357038,0.01498877136357038,0.01498877136357038,1.2389336559480189,0.5335007933261031,0.08101948198809045,0.030614800336804082,0.0,0.0748534517224436,0.0,0.0,0.01498877136357038,1.0038104866228326,0.39101793140340607
mediation,0.0,0.6693958691121158,0.2459625814177917,0.1292080559958827,0.2170859502866685,0.4652118165854237,0.0,0.0,0.8944598819292496,0.19373275363068243,0.5201994682471618,0.3380103619790935,0.0,0.24401900605586813,0.22498193588715937,1.0265881491918007,0.6906332487115403,0.5028007006774906,0.16102974464539815,0.7796820669573973,0.06476440774893315,0.14355175586961638,0.36041116292420977,0.06876890537738996,0.7537108204630989,0.0,0.4022513550763437,0.0,0.40488586514447344,0.14714826113646637,0.06876890537738996,0.06876890537738996,0.06876890537738996,0.5335007933261031,1.4925081460270506,0.2283168325136052,0.14714826113646637,0.0,0.11494143079648518,0.0,0.0,0.06876890537738996,1.0677466770692363,0.5471696625395163
memberOf,0.0,0.2781913986676421,0.4380145973296828,0.18339898995229298,0.020557087431106486,0.19335375269622726,0.0,0.0,0.32620180782132835,0.10308859337232351,0.28373062437759455,0.10962367499317575,0.0,0.027945205937811274,0.09078778921535076,0.2762704775283841,0.2553503814523167,0.12186450142123845,0.16276179664996218,0.2272159640504575,0.020557087431106486,0.03563795972211624,0.24765156058991858,0.006604099490568852,0.29538482200587235,0.0,0.29538482200587235,0.0,0.09043091107338984,0.08498345524964458,0.006604099490568852,0.006604099490568852,0.006604099490568852,0.08101948198809045,0.2283168325136052,0.6722158648096405,0.08498345524964458,0.0,0.23379165870645924,0.0,0.0,0.006604099490568852,0.4207411909918123,0.24040892559259794
participation,0.0,0.1926331308290236,0.08623378879649475,0.008637848230606732,0.006363867257366318,0.23379165870645902,0.0,0.0,0.07741590135077558,0.010997739978585136,0.15147817870670377,0.013450293109960876,0.0,0.1422967667793052,0.006363867257366318,0.14714826113646629,0.06483120538159506,0.23379165870645896,0.083781235665119,0.1723946990276554,0.09785875918452036,0.010997739978585136,0.018664671414338807,0.1390607984547415,0.2771133574914562,0.0,0.024354341778858146,0.0,0.013450293109960876,0.2771133574914558,0.1390607984547415,0.1390607984547415,0.1390607984547415,0.030614800336804082,0.14714826113646637,0.08498345524964458,0.2771133574914558,0.0,0.004169758586488381,0.0,0.0,0.1390607984547415,0.1989254788136141,0.15147817870670377
participational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subCollectionOf,0.0,0.06483120538159501,0.2771133574914558,0.1422967667793052,0.006363867257366318,0.03399730264124662,0.0,0.0,0.19046995992146284,0.010997739978585136,0.027406151615533447,0.013450293109960876,0.0,0.008637848230606704,0.006363867257366318,0.10210280595030441,0.10987666056775691,0.03399730264124659,0.010997739978585136,0.1723946990276554,0.006363867257366346,0.010997739978585136,0.018664671414338807,0.002050099071712941,0.02435434177885812,0.0,0.14998952056361026,0.0,0.08498345524964455,0.004169758586488381,0.002050099071712941,0.002050099071712941,0.002050099071712941,0.0748534517224436,0.11494143079648518,0.23379165870645924,0.004169758586488381,0.0,0.2771133574914558,0.0,0.0,0.002050099071712941,0.12863358573626307,0.15147817870670374
subQuantityOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
termination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triggers,0.0,0.139060798454741,0.00785443303741834,0.0042442077425901,0.003127898932802617,0.13906079845474106,0.0,0.0,0.03747236926991339,0.005401879906042573,0.013425619669989258,0.006604099490568893,0.0,0.13906079845474068,0.003127898932802617,0.06876890537738987,0.03149730480868085,0.139060798454741,0.07938759517710238,0.1390607984547409,0.0957390996697449,0.005401879906042628,0.00915689339285844,0.1390607984547411,0.13906079845474112,0.0,0.011936961526895176,0.0,0.006604099490568852,0.1390607984547415,0.1390607984547411,0.1390607984547411,0.1390607984547411,0.01498877136357038,0.06876890537738996,0.006604099490568852,0.1390607984547415,0.0,0.002050099071712941,0.0,0.0,0.1390607984547411,0.139060798454741,0.013425619669989217
