Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
mediation,377,5.236111111111111,2.0,0,6.16325562302947,37.98571987480438,1.2839766273982902,1.037657564511087,0.0,8.25,8.25,0,26,26,1.0,25.0
memberOf,36,0.5,0.0,0,1.3840133517226194,1.9154929577464788,3.6230038590629623,13.759587972017453,0.0,0.0,0.0,0,7,7,1.0,6.0
participation,101,1.4027777777777777,0.0,0,2.866315897308109,8.21576682316119,2.4567010465012165,6.141312959146023,0.0,1.0,1.0,0,14,14,1.0,13.0
participational,2,0.027777777777777776,0.0,0,0.16548879560577054,0.027386541471048496,5.870056446254654,33.3844897959184,0.0,0.0,0.0,0,1,1,1.0,0.0
subCollectionOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subQuantityOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
termination,3,0.041666666666666664,0.0,0,0.2620342951428036,0.0686619718309859,6.751905388058359,47.42669296515452,0.0,0.0,0.0,0,2,2,1.0,1.0
triggers,13,0.18055555555555555,0.0,0,0.5648479513441783,0.3190532081377152,3.4008133510329883,11.61500574285747,0.0,0.0,0.0,0,3,3,1.0,2.0
none_r,1054,14.63888888888889,9.5,0,15.056986170906207,226.71283255086075,1.3563124111371,1.553510135724049,3.0,22.0,19.0,0,67,67,1.0,66.0
other_r,123,1.7083333333333333,0.0,0,5.537166357226919,30.66021126760563,5.268035942005591,33.060039952748255,0.0,0.0,0.0,0,40,40,1.0,39.0
