Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
material,0.01792313212901861,0.36751072677616614,0.0,0.48595126807337796,0.0,0.5470078495702216,0.03666942526249406,0.01792313212901861,0.01792313212901861,0.01792313212901861,1.3025973553398682,0.5359346836592235,0.0774387888040024,0.03666942526249406,0.0,0.07214813622769878,0.0,0.0,0.01792313212901861,1.0598895676493534,0.38389263505069776
mediation,0.08090772207388522,0.838261421433347,0.0,0.41386640861848883,0.0,0.4220907927263141,0.17761894849766016,0.08090772207388522,0.08090772207388522,0.08090772207388522,0.5359346836592235,1.4696663129286818,0.25670495722879033,0.17761894849766016,0.0,0.11653298758686219,0.0,0.0,0.08090772207388522,1.0759220340406115,0.578801793199361
memberOf,0.007067038574856646,0.3029450625854639,0.0,0.30294506258546383,0.0,0.09203579212299129,0.08689929261913,0.007067038574856646,0.007067038574856646,0.007067038574856646,0.0774387888040024,0.25670495722879033,0.687083112587429,0.08689929261913,0.0,0.2392170938165127,0.0,0.0,0.007067038574856646,0.4274963525174127,0.24645210849037802
participation,0.14250586739273774,0.28393626675586403,0.0,0.02617398972265378,0.0,0.014403084325716575,0.28393626675586403,0.14250586739273774,0.14250586739273774,0.14250586739273774,0.03666942526249406,0.17761894849766016,0.08689929261913,0.28393626675586403,0.0,0.0044529219980941614,0.0,0.0,0.14250586739273774,0.20322619844325315,0.15586191621013987
participational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subCollectionOf,0.002188035628155699,0.026173989722653723,0.0,0.15424834026837805,0.0,0.08689929261912994,0.0044529219980941614,0.002188035628155699,0.002188035628155699,0.002188035628155699,0.07214813622769878,0.11653298758686219,0.2392170938165127,0.0044529219980941614,0.0,0.28393626675586403,0.0,0.0,0.002188035628155699,0.13066682494405205,0.15586191621013984
subQuantityOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
termination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triggers,0.14250586739273777,0.14250586739273777,0.0,0.012817940905251735,0.0,0.007067038574856618,0.14250586739273774,0.14250586739273777,0.14250586739273777,0.14250586739273777,0.01792313212901861,0.08090772207388522,0.007067038574856646,0.14250586739273774,0.0,0.002188035628155699,0.0,0.0,0.14250586739273777,0.14250586739273785,0.014431516847013562
none,0.14250586739273785,1.0672628459212017,0.0,0.8883861541637964,0.0,0.6063730442748181,0.20322619844325315,0.14250586739273785,0.14250586739273785,0.14250586739273785,1.0598895676493534,1.0759220340406115,0.4274963525174127,0.20322619844325315,0.0,0.13066682494405205,0.0,0.0,0.14250586739273785,2.9508045797183735,0.9395969629529278
other,0.014431516847013562,0.6124980044669606,0.0,0.2571083945044923,0.0,0.4805316443433504,0.15586191621013987,0.014431516847013562,0.014431516847013562,0.014431516847013562,0.38389263505069776,0.578801793199361,0.24645210849037802,0.15586191621013987,0.0,0.15586191621013984,0.0,0.0,0.014431516847013562,0.9395969629529278,1.2439028959622958
