Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,formal,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
mode,0.024688614105703492,0.6974724700028236,0.3120021920230746,0.2844224396041206,0.0714171462043995,0.6498050841075019,0.0,0.0,0.9505862492536459,0.12779347517199896,1.7960160031993953,0.4759443370045481,0.0,0.6098203368356477,0.13294316308156012,0.6822676217845974,0.7798406583999375,0.0,0.1974827529672155,1.0319117769898358,0.3771334444249072,0.34096770457672126,0.4554916144290161,0.0,1.018961306034314,0.13632975192283553,0.0,0.36434077869340153,0.3052209847730214,0.0,0.18355324396376793,0.0,0.3734635362369123,0.2788069125443698,0.6056992535020019,0.873807358135028,0.0,0.45940274990164015,0.08544768124843798,0.0,0.0,0.09455268971958392,0.12770453340474222,1.2083321485420333,0.834507857064457
phase,0.005986710216515971,0.5378538689562622,0.3906928098139756,0.3046259397735559,0.12704605867630647,0.6035430071618921,0.0,0.0,0.9167665380308295,0.1354192157009616,0.4759443370045481,1.6214669176926562,0.0,0.4877897587405197,0.14310677781812248,0.7393302261386511,0.8574776196088832,0.0,0.19466577148123365,1.0124460183950044,0.24376516108711446,0.19953505175067107,0.5779186395895093,0.0,0.6681395748442578,0.16267002485609405,0.0,0.33483918279244673,0.34761733354430213,0.0,0.158722371997068,0.0,0.22561122580232362,0.1379190546622488,0.6218001400815009,0.8880530825996023,0.0,0.42656051470575984,0.08359774922029266,0.0,0.0,0.13284935579660623,0.08432724018817474,1.0080424196531492,0.7882245833855519
phaseMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quality,0.028698563877013958,0.6975172897726475,0.192878544113147,0.2298428988205768,0.10385977484943341,0.603334326758926,0.0,0.0,0.9501055124643191,0.20322970429272386,0.6098203368356477,0.4877897587405197,0.0,1.7521217674696028,0.0806434479940612,0.6876098406277288,0.7897919092487827,0.0,0.2621790496289492,1.1317419817338878,0.2569508317685083,0.3277928165811074,0.4923214208356083,0.0,1.0308067277702857,0.142081349868596,0.0,0.2552915642517273,0.20632163726643238,0.0,0.1403848459277246,0.0,0.25205679194423125,0.2157464641526909,0.5634531479874937,0.7356292462684422,0.0,0.4572454197125707,0.11407704204949107,0.0,0.0,0.04455900275959311,0.14107354936179584,1.053995818528034,0.6572722487318818
quantity,0.0010423456517636986,0.09357716500484169,0.11595408261213447,0.10338657472151708,0.04146918929246806,0.19359963199799965,0.0,0.0,0.23527367136414343,0.020992509504206405,0.13294316308156012,0.14310677781812248,0.0,0.0806434479940612,0.3664776406488713,0.18724512148687034,0.26327926908084615,0.0,0.09637056188473384,0.18640964910513122,0.09383585389112567,0.04686004898759492,0.14045433718810768,0.0,0.17008779709677696,0.005347307671023718,0.0,0.1082921098724963,0.14138214108856395,0.0,0.0805407730460602,0.0,0.0692273143507317,0.04423238722843612,0.14555950514758254,0.24908980373979617,0.0,0.15195997964456898,0.004250024405079579,0.0,0.0,0.004250024405079579,0.00988701258162692,0.27067776490874657,0.23721372145379288
relator,0.01731590224765782,0.6613099890027389,0.43053513371610935,0.3281432349208846,0.12926289831572801,0.7358138485070082,0.0,0.0,1.2840526510530712,0.16621125705265455,0.6822676217845974,0.7393302261386511,0.0,0.6876098406277288,0.18724512148687034,2.240137654822707,0.9629142357529812,0.0,0.23985379620600392,1.3111531587344039,0.36993096759484523,0.2793827676477052,0.6175729587556925,0.0,0.8954819718296468,0.18455781340894917,0.0,0.4247117624086373,0.6079127844294009,0.0,0.17840537326075603,0.0,0.3474939629656709,0.20146320230148898,0.8458510723126564,1.5265720938539848,0.0,0.5425430285479196,0.10314215826640344,0.0,0.0,0.11964566256544976,0.16110442794797214,1.3934801671897221,1.0373060887706997
role,0.014598059075790468,0.8580844619181267,0.40921759010549874,0.3653501558595565,0.1479153667112924,0.7357169832855399,0.0,0.0,1.4124744042537238,0.24543238770613476,0.7798406583999375,0.8574776196088832,0.0,0.7897919092487827,0.26327926908084615,0.9629142357529812,2.422939201189936,0.0,0.2973397840643848,1.3945883931557228,0.3543666443928828,0.47415850528575676,0.7193230357109466,0.0,1.0065191353880754,0.13221261655108585,0.0,0.38014420203199206,0.4847336165124758,0.0,0.2375891044150385,0.0,0.309564919547436,0.25012386612113097,0.7230669792094105,1.166771390286992,0.0,0.5533059643346605,0.11169815708074303,0.0,0.0,0.11755870452893351,0.13406182815689063,1.55573299409611,0.9952247574964973
roleMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
situation,0.04807793207858149,0.37595035672897215,0.06755238799959251,0.15705209537195075,0.04383383769354953,0.5466554341277129,0.0,0.0,0.38771740509392294,0.024834183698309073,0.1974827529672155,0.19466577148123365,0.0,0.2621790496289492,0.09637056188473384,0.23985379620600392,0.2973397840643848,0.0,0.7847577039906284,0.39505935522399693,0.18493798274936651,0.1536622365391585,0.3563748143060033,0.0,0.37854854694465256,0.1076112621609697,0.0,0.1540454087715949,0.16899925910171515,0.0,0.044436783920867855,0.0,0.16409308810173986,0.15383184957129142,0.3243809163663818,0.26459213089678224,0.0,0.37946435661371886,0.02502426198392952,0.0,0.0,0.07039209727358131,0.26012403841844733,0.4717269215002947,0.4419125059052764
subkind,0.01731590224765761,1.1787228179548648,0.6020622777591498,0.5172166256387042,0.19331753572846283,0.9478117343192125,0.0,0.0,1.7974202648434021,0.26432706240038006,1.0319117769898358,1.0124460183950044,0.0,1.1317419817338878,0.18640964910513122,1.3111531587344039,1.3945883931557228,0.0,0.39505935522399693,2.8617634334904136,0.5005650879141643,0.45287597434098004,0.9041611437591426,0.0,1.307776761030822,0.22009539975792988,0.0,0.46969372882908467,0.5168016318771391,0.0,0.25209511452599126,0.0,0.458616584471471,0.2861532459294544,1.0539556902843779,1.4419430863959612,0.0,0.6880638570961123,0.16355388690451134,0.0,0.0,0.1342991163352016,0.21366233481343122,1.9820989372593365,1.4343716334488408
type,0.04184878750995586,0.4822376224895117,0.24388779211458522,0.16891260686716333,0.12098923483813126,0.5434377614207183,0.0,0.0,0.45805950479947605,0.040525757228879994,0.3771334444249072,0.24376516108711446,0.0,0.2569508317685083,0.09383585389112567,0.36993096759484523,0.3543666443928828,0.0,0.18493798274936651,0.5005650879141643,0.9830826229267576,0.1622053338816946,0.4976155772332096,0.0,0.47970062841304084,0.01580633271491974,0.0,0.3069050299723802,0.11117386445607604,0.0,0.17373969114633905,0.0,0.7645445151992951,0.4427602637156609,0.22621892926691728,0.47215418891600947,0.0,0.4449816671581014,0.08833915559008451,0.0,0.0,0.08211001102145893,0.15398104771085547,0.6443111970542786,0.5702511361334185
none_c,0.041848787509955875,0.39141863884403816,0.10856889586016871,0.13460941244682081,0.012111896139900998,0.29919283451501727,0.0,0.0,0.48364941144600004,0.10665540042074474,0.34096770457672126,0.19953505175067107,0.0,0.3277928165811074,0.04686004898759492,0.2793827676477052,0.47415850528575676,0.0,0.1536622365391585,0.45287597434098004,0.1622053338816946,0.8083144179659426,0.2933914341240576,0.0,0.35363196867015023,0.09607450057705283,0.0,0.1651438336096579,0.16466496976467504,0.0,0.041215633866714986,0.0,0.11547282849477353,0.08910275638119189,0.28060352045862846,0.33814863087200486,0.0,0.21724023098557108,0.04858097595924369,0.0,0.0,0.032077471660197386,0.030659581695246504,0.5591137232649638,0.3181821428248648
other_c,0.04807793207858113,0.6658910033560798,0.28273542320268824,0.335202359148464,0.11666887651557115,0.8330787195717984,0.0,0.0,0.9206872905579556,0.09202145652406771,0.4554916144290161,0.5779186395895093,0.0,0.4923214208356083,0.14045433718810768,0.6175729587556925,0.7193230357109466,0.0,0.3563748143060033,0.9041611437591426,0.4976155772332096,0.2933914341240576,1.881641574597029,0.0,0.7631086512856436,0.08973847923291339,0.0,0.41058579456256195,0.33822898426903014,0.0,0.14877578043214273,0.0,0.5669975301616375,0.33972808737368443,0.5451924018161907,0.7794586617403018,0.0,0.5885147638897336,0.11679845417501451,0.0,0.0,0.1456905183062765,0.20293487515829534,1.2249357082290095,0.9258732999279471
bringsAbout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characterization,0.024688614105703437,0.9381465160388864,0.416898437298184,0.35032355057988107,0.09643923216265828,0.9012549113297618,0.0,0.0,1.3025848371095188,0.241317408314904,1.018961306034314,0.6681395748442578,0.0,1.0308067277702857,0.17008779709677696,0.8954819718296468,1.0065191353880754,0.0,0.37854854694465256,1.307776761030822,0.47970062841304084,0.35363196867015023,0.7631086512856436,0.0,2.3255079231829816,0.1650902374025392,0.0,0.4303760761969286,0.3933409700342337,0.0,0.20176977615871614,0.0,0.4423557818234552,0.3328843179543309,0.8705262257943465,1.0361199481422647,0.0,0.6669901246043073,0.11016686646184409,0.0,0.0,0.0970832587143731,0.27587952877236044,1.540819237584387,1.189772758870834
comparative,0.0007351046739784567,0.12855320099589113,0.025287233461328634,0.13741273022571782,0.06699355866990699,0.1950796378025524,0.0,0.0,0.22161003716883718,0.04948598193238682,0.13632975192283553,0.16267002485609405,0.0,0.142081349868596,0.005347307671023718,0.18455781340894917,0.13221261655108585,0.0,0.1076112621609697,0.22009539975792988,0.01580633271491974,0.09607450057705283,0.08973847923291339,0.0,0.1650902374025392,0.3049516237717111,0.0,0.10604682166395388,0.10165521985924733,0.0,0.009484234380742203,0.0,0.01393044204219767,0.044755399551043844,0.2719446151736187,0.18979502232978623,0.0,0.1361507093416639,0.0029965297530514315,0.0,0.0,0.11341456078151008,0.03974858803527096,0.1477187451887419,0.22025017286964893
componentOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creation,0.03479557783368803,0.35467477972752237,0.20739401004601005,0.1632876547709956,0.04676609299533675,0.7544306476866193,0.0,0.0,0.5073043942802853,0.034235676861256836,0.36434077869340153,0.33483918279244673,0.0,0.2552915642517273,0.1082921098724963,0.4247117624086373,0.38014420203199206,0.0,0.1540454087715949,0.46969372882908467,0.3069050299723802,0.1651438336096579,0.41058579456256195,0.0,0.4303760761969286,0.10604682166395388,0.0,0.9532967643828179,0.18729239530156522,0.0,0.07242188529041368,0.0,0.31409112293907593,0.2575800759773289,0.3040490138337753,0.5378420429465327,0.0,0.6337803818545233,0.14966093621332766,0.0,0.0,0.16487937346792986,0.050567423270294225,0.6697291967845576,0.5119676513085635
derivation,0.005079214076257409,0.3090816705052724,0.22118111150543496,0.1363596041754322,0.053806013142493066,0.3555162866429913,0.0,0.0,0.630083850135672,0.0814220515840022,0.3052209847730214,0.34761733354430213,0.0,0.20632163726643238,0.14138214108856395,0.6079127844294009,0.4847336165124758,0.0,0.16899925910171515,0.5168016318771391,0.11117386445607604,0.16466496976467504,0.33822898426903014,0.0,0.3933409700342337,0.10165521985924733,0.0,0.18729239530156522,1.1448326085325327,0.0,0.08113689411129768,0.0,0.08679078460265954,0.05139430198458935,0.6518163804766405,0.658196914903774,0.0,0.19126863744244504,0.020788838215267537,0.0,0.0,0.06039083981006391,0.067015594102899,0.6634361448853969,0.49531275092176896
externalDependence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formal,0.0018470399583113625,0.20357013590539452,0.15387870150605054,0.1079014813237617,0.048800614712839,0.2264370952435211,0.0,0.0,0.26520959823073825,0.05482228596070564,0.18355324396376793,0.158722371997068,0.0,0.1403848459277246,0.0805407730460602,0.17840537326075603,0.2375891044150385,0.0,0.044436783920867855,0.25209511452599126,0.17373969114633905,0.041215633866714986,0.14877578043214273,0.0,0.20176977615871614,0.009484234380742203,0.0,0.07242188529041368,0.08113689411129768,0.0,0.6135634493379477,0.0,0.15539056345083277,0.16775589882253197,0.17295275840119773,0.2306635940950188,0.0,0.1751175274885457,0.007536234663655425,0.0,0.0,0.007536234663655425,0.04157563643201435,0.32834775152440304,0.25153070770477226
historicalDependence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instantiation,0.04807793207858147,0.4255134076983594,0.20783396048602829,0.21946956602661855,0.11365238201051733,0.4934610007922468,0.0,0.0,0.4413955082826843,0.04366663503378038,0.3734635362369123,0.22561122580232362,0.0,0.25205679194423125,0.0692273143507317,0.3474939629656709,0.309564919547436,0.0,0.16409308810173986,0.458616584471471,0.7645445151992951,0.11547282849477353,0.5669975301616375,0.0,0.4423557818234552,0.01393044204219767,0.0,0.31409112293907593,0.08679078460265954,0.0,0.15539056345083277,0.0,0.909854903836559,0.4637695087930348,0.19932668369786288,0.45083270547703536,0.0,0.4494691361097549,0.071927000024532,0.0,0.0,0.09465964889220391,0.11247541321266367,0.620593990861219,0.5767768233411598
manifestation,0.041848787509955875,0.30349413527330993,0.07962262163009898,0.10385626616196655,0.044755399551043844,0.42013672122623513,0.0,0.0,0.2833612327450691,0.06254070293730574,0.2788069125443698,0.1379190546622488,0.0,0.2157464641526909,0.04423238722843612,0.20146320230148898,0.25012386612113097,0.0,0.15383184957129142,0.2861532459294544,0.4427602637156609,0.08910275638119189,0.33972808737368443,0.0,0.3328843179543309,0.044755399551043844,0.0,0.2575800759773289,0.05139430198458935,0.0,0.16775589882253197,0.0,0.4637695087930348,0.6433493078818875,0.11035069631290137,0.30800639415511255,0.0,0.386908442821815,0.007536234663655418,0.0,0.0,0.06976034020217498,0.12360215785945741,0.44365912607804714,0.43620224782218564
material,0.04807793207858047,0.6314741916948217,0.3951522533020114,0.3434763856652443,0.1530894973776704,0.6252012509789977,0.0,0.0,1.0345989645825782,0.14402318251983928,0.6056992535020019,0.6218001400815009,0.0,0.5634531479874937,0.14555950514758254,0.8458510723126564,0.7230669792094105,0.0,0.3243809163663818,1.0539556902843779,0.22621892926691728,0.28060352045862846,0.5451924018161907,0.0,0.8705262257943465,0.2719446151736187,0.0,0.3040490138337753,0.6518163804766405,0.0,0.17295275840119773,0.0,0.19932668369786288,0.11035069631290137,1.7582750438663777,1.0182968805872092,0.0,0.4423192315901165,0.04798367464230933,0.0,0.0,0.1249753409614281,0.13364726106963082,1.0374164460571371,0.8706529163926973
mediation,0.013663753120980227,0.8328507072419217,0.6420662805275952,0.46049744207959165,0.14482659369133266,0.8970843949986026,0.0,0.0,1.3730758477970224,0.2248827464064348,0.873807358135028,0.8880530825996023,0.0,0.7356292462684422,0.24908980373979617,1.5265720938539848,1.166771390286992,0.0,0.26459213089678224,1.4419430863959612,0.47215418891600947,0.33814863087200486,0.7794586617403018,0.0,1.0361199481422647,0.18979502232978623,0.0,0.5378420429465327,0.658196914903774,0.0,0.2306635940950188,0.0,0.45083270547703536,0.30800639415511255,1.0182968805872092,2.4237913760475074,0.0,0.7008936294718559,0.1900369115982092,0.0,0.0,0.1342972541324447,0.17614141522672666,1.5441268798164307,1.2312194875963307
memberOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
participation,0.041848787509955326,0.5603267344108512,0.3063006822475436,0.2521647664083433,0.05410949196807835,1.0042278666580162,0.0,0.0,0.7307682190547229,0.0771332284533024,0.45940274990164015,0.42656051470575984,0.0,0.4572454197125707,0.15195997964456898,0.5425430285479196,0.5533059643346605,0.0,0.37946435661371886,0.6880638570961123,0.4449816671581014,0.21724023098557108,0.5885147638897336,0.0,0.6669901246043073,0.1361507093416639,0.0,0.6337803818545233,0.19126863744244504,0.0,0.1751175274885457,0.0,0.4494691361097549,0.386908442821815,0.4423192315901165,0.7008936294718559,0.0,1.3987046408727577,0.20089437658049591,0.0,0.0,0.14837586916888423,0.19607402753430037,0.9444086849069547,0.8026148445384611
participational,0.0005844074607722419,0.0994011554632908,0.0764253435972751,0.0599201915242888,0.0029965297530514315,0.20171844168813813,0.0,0.0,0.151597019223037,0.00822160188320327,0.08544768124843798,0.08359774922029266,0.0,0.11407704204949107,0.004250024405079579,0.10314215826640344,0.11169815708074303,0.0,0.02502426198392952,0.16355388690451134,0.08833915559008451,0.04858097595924369,0.11679845417501451,0.0,0.11016686646184409,0.0029965297530514315,0.0,0.14966093621332766,0.020788838215267537,0.0,0.007536234663655425,0.0,0.071927000024532,0.007536234663655418,0.04798367464230933,0.1900369115982092,0.0,0.20089437658049591,0.24095459485485637,0.0,0.0,0.04941753186465614,0.02198245123868712,0.20794758625676363,0.12231032154183051
subCollectionOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subQuantityOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
termination,0.0005844074607722419,0.09317201089466523,0.04054247109666209,0.12086097912218988,0.04987547005564678,0.1884360874432447,0.0,0.0,0.1382920224783767,0.00822160188320327,0.09455268971958392,0.13284935579660623,0.0,0.04455900275959311,0.004250024405079579,0.11964566256544976,0.11755870452893351,0.0,0.07039209727358131,0.1342991163352016,0.08211001102145893,0.032077471660197386,0.1456905183062765,0.0,0.0970832587143731,0.11341456078151008,0.0,0.16487937346792986,0.06039083981006391,0.0,0.007536234663655425,0.0,0.09465964889220391,0.06976034020217498,0.1249753409614281,0.1342972541324447,0.0,0.14837586916888423,0.04941753186465614,0.0,0.0,0.24095459485485637,0.02198245123868712,0.16549028303589258,0.19466523201187003
triggers,0.0013577266381667938,0.20880891100235585,0.03856471575273332,0.05512011461310117,0.006967728406850678,0.29453305928017826,0.0,0.0,0.1903201095645971,0.018855319542252877,0.12770453340474222,0.08432724018817474,0.0,0.14107354936179584,0.00988701258162692,0.16110442794797214,0.13406182815689063,0.0,0.26012403841844733,0.21366233481343122,0.15398104771085547,0.030659581695246504,0.20293487515829534,0.0,0.27587952877236044,0.03974858803527096,0.0,0.050567423270294225,0.067015594102899,0.0,0.04157563643201435,0.0,0.11247541321266367,0.12360215785945741,0.13364726106963082,0.17614141522672666,0.0,0.19607402753430037,0.02198245123868712,0.0,0.0,0.02198245123868712,0.4408806685647646,0.2869440504123644,0.25587709190392116
